ticker,title,description,content,source,published_at,url,category,combined_text,content_sentiment,content_ner,content_summary,sentiment_label,sentiment_score,sentiment_confidence,sentiment_prob_positive,sentiment_prob_negative,sentiment_prob_neutral,entities,entity_orgs,summary
AAPL,"Business Analyst Trainee by SysGears, 25 May",Date 25 May MondayPlace Online Required Skills Knowledge of the Business Analysis basicsStrong critical thinking skillsSuperb communication skillsGood organizational and leadership instinctsUpper-intermediate English level speaking and writin,Required Skills Knowledge of the Business Analysis basicsStrong critical thinking skillsSuperb communication skillsGood organizational and leadership instinctsUpper-intermediate English level speak 3275 chars,Dou.ua,2026-05-12 08:14:07+00:00,https://dou.ua/calendar/57331/,,"Business Analyst Trainee by SysGears, 25 May. Business Analyst Trainee by SysGears, 25 May. Required Skills Knowledge of the Business Analysis basicsStrong critical thinking skillsSuperb communication skillsGood organizational and leadership instinctsUpper-intermediate English level speak 3275 chars","Business Analyst Trainee by SysGears, 25 May. Business Analyst Trainee by SysGears, 25 May. Required Skills Knowledge of the Business Analysis basicsStrong critical thinking skillsSuperb communication skillsGood organizational and leadership instinctsUpper-intermediate English level speak 3275 chars","Business Analyst Trainee by SysGears, 25 May. Business Analyst Trainee by SysGears, 25 May. Required Skills Knowledge of the Business Analysis basicsStrong critical thinking skillsSuperb communication skillsGood organizational and leadership instinctsUpper-intermediate English level speak 3275 chars",Required Skills Knowledge of the Business Analysis basicsStrong critical thinking skillsSuperb communication skillsGood organizational and leadership instinctsUpper-intermediate English level speak 3275 chars,neutral,0.0328,0.9254,0.0537,0.0209,0.9254,"[{'text': 'Trainee', 'label': 'PERSON', 'label_desc': 'Person', 'start': 17, 'end': 24}, {'text': 'SysGears', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 28, 'end': 36}, {'text': '25 May', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 38, 'end': 44}, {'text': 'Required Skills Knowledge of the', 'label': 'PERSON', 'label_desc': 'Person', 'start': 92, 'end': 124}]",SysGears,
AAPL,"Video Games Strategic Intelligence Report 2026 A $352 Billion Market by 2030 with Mobile Gaming Accounting for More Than Half of Revenue - Apple, Alphabet, and Valve Control Key Distribution Channels","Opportunities in the gaming software market include leveraging AI to lower production costs, adopting cross-platform and remake strategies for consistent returns, and aligning with platform operators like Apple and Valve to enhance distribution. Emphasis on a","Dublin, May 12, 2026 GLOBE NEWSWIRE -- The Strategic Intelligence Video Games report has been added to ResearchAndMarkets.coms offering. The gaming software market was worth $254 billion in 20 5962 chars",GlobeNewswire,2026-05-12 08:09:00+00:00,https://www.globenewswire.com/news-release/2026/05/12/3292544/28124/en/Video-Games-Strategic-Intelligence-Report-2026-A-352-Billion-Market-by-2030-with-Mobile-Gaming-Accounting-for-More-Than-Half-of-Revenue-Apple-Alphabet-and-Valve-Control-Key-Distrib.html,,"Video Games Strategic Intelligence Report 2026 A $352 Billion Market by 2030 with Mobile Gaming Accounting for More Than Half of Revenue - Apple, Alphabet, and Valve Control Key Distribution Channels. Video Games Strategic Intelligence Report 2026 A $352 Billion Market by 2030 with Mobile Gaming Accounting for More Than Half of Revenue - Apple, Alphabet, and Valve Control Key Distribution Channels. Dublin, May 12, 2026 GLOBE NEWSWIRE -- The Strategic Intelligence Video Games report has been added to ResearchAndMarkets.coms offering. The gaming software market was worth $254 billion in 20 5962 chars","Video Games Strategic Intelligence Report 2026 A $352 Billion Market by 2030 with Mobile Gaming Accounting for More Than Half of Revenue - Apple, Alphabet, and Valve Control Key Distribution Channels. Video Games Strategic Intelligence Report 2026 A $352 Billion Market by 2030 with Mobile Gaming Accounting for More Than Half of Revenue - Apple, Alphabet, and Valve Control Key Distribution Channels. Dublin, May 12, 2026 GLOBE NEWSWIRE -- The Strategic Intelligence Video Games report has been added to ResearchAndMarkets.coms offering. The gaming software market was worth $254 billion in 20 5962 chars","Video Games Strategic Intelligence Report 2026 A $352 Billion Market by 2030 with Mobile Gaming Accounting for More Than Half of Revenue - Apple, Alphabet, and Valve Control Key Distribution Channels. Video Games Strategic Intelligence Report 2026 A $352 Billion Market by 2030 with Mobile Gaming Accounting for More Than Half of Revenue - Apple, Alphabet, and Valve Control Key Distribution Channels. Dublin, May 12, 2026 GLOBE NEWSWIRE -- The Strategic Intelligence Video Games report has been added to ResearchAndMarkets.coms offering. The gaming software market was worth $254 billion in 20 5962 chars","Dublin, May 12, 2026 GLOBE NEWSWIRE -- The Strategic Intelligence Video Games report has been added to ResearchAndMarkets.coms offering. The gaming software market was worth $254 billion in 20 5962 chars",neutral,0.0345,0.9368,0.0488,0.0144,0.9368,"[{'text': '2026', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 42, 'end': 46}, {'text': '$352 Billion', 'label': 'MONEY', 'label_desc': 'Money Amount', 'start': 49, 'end': 61}, {'text': '2030', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 72, 'end': 76}, {'text': 'Mobile Gaming Accounting for More Than Half of Revenue - Apple', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 82, 'end': 144}, {'text': 'Alphabet', 'label': 'GPE', 'label_desc': 'Country / City', 'start': 146, 'end': 154}, {'text': 'Valve Control Key Distribution Channels', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 160, 'end': 199}, {'text': 'Dublin', 'label': 'GPE', 'label_desc': 'Country / City', 'start': 402, 'end': 408}, {'text': 'May 12', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 410, 'end': 416}, {'text': 'GLOBE NEWSWIRE', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 423, 'end': 437}, {'text': '$254 billion', 'label': 'MONEY', 'label_desc': 'Money Amount', 'start': 576, 'end': 588}, {'text': '20 5962', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 592, 'end': 599}]","Mobile Gaming Accounting for More Than Half of Revenue - Apple, Valve Control Key Distribution Channels, GLOBE NEWSWIRE",
AAPL,"As Trump and Xi meet in Beijing, the biggest win may be the summit itself","As U.S. President Donald Trump travels to Beijing to meet with Chinese President Xi Jinping, the expectations around the highly anticipated summit between the leaders of the worlds two largest economies are being tempered by the war against Iran, and as Chin","As U.S. President Donald Trump heads to Beijing for a highly anticipated summit with Chinese President Xi Jinping, expectations around the visit between the leaders of the worlds two largest economi 7616 chars",CBC News,2026-05-12 08:00:00+00:00,https://www.cbc.ca/news/world/trump-xi-china-visit-9.7195663,,"As Trump and Xi meet in Beijing, the biggest win may be the summit itself. As Trump and Xi meet in Beijing, the biggest win may be the summit itself. As U.S. President Donald Trump heads to Beijing for a highly anticipated summit with Chinese President Xi Jinping, expectations around the visit between the leaders of the worlds two largest economi 7616 chars","As Trump and Xi meet in Beijing, the biggest win may be the summit itself. As Trump and Xi meet in Beijing, the biggest win may be the summit itself. As U.S. President Donald Trump heads to Beijing for a highly anticipated summit with Chinese President Xi Jinping, expectations around the visit between the leaders of the worlds two largest economi 7616 chars","As Trump and Xi meet in Beijing, the biggest win may be the summit itself. As Trump and Xi meet in Beijing, the biggest win may be the summit itself. As U.S. President Donald Trump heads to Beijing for a highly anticipated summit with Chinese President Xi Jinping, expectations around the visit between the leaders of the worlds two largest economi 7616 chars","As U.S. President Donald Trump heads to Beijing for a highly anticipated summit with Chinese President Xi Jinping, expectations around the visit between the leaders of the worlds two largest economi 7616 chars",positive,0.47,0.4951,0.4951,0.0251,0.4798,"[{'text': 'Trump', 'label': 'PERSON', 'label_desc': 'Person', 'start': 3, 'end': 8}, {'text': 'Xi', 'label': 'PERSON', 'label_desc': 'Person', 'start': 13, 'end': 15}, {'text': 'Beijing', 'label': 'GPE', 'label_desc': 'Country / City', 'start': 24, 'end': 31}, {'text': 'U.S', 'label': 'GPE', 'label_desc': 'Country / City', 'start': 153, 'end': 157}, {'text': 'Donald Trump', 'label': 'PERSON', 'label_desc': 'Person', 'start': 168, 'end': 180}, {'text': 'Xi Jinping', 'label': 'PERSON', 'label_desc': 'Person', 'start': 253, 'end': 263}]",,
AAPL,Intel Stock Surges 3.62% to $129.44 on Apple Deal Hopes and AI Momentum,"SANTA CLARA, Calif. Intel Corp. shares climbed sharply Monday, closing at $129.44, up $4.52 or 3.62%, as investor optimism swelled over a potential landmark manufacturing deal with Apple and continued strength in artificial intelligence-driven demand for it","SANTA CLARA, Calif. Intel Corp. shares climbed sharply Monday, closing at $129.44, up $4.52 or 3.62%, as investor optimism swelled over a potential landmark manufacturing deal with Apple and contin 6152 chars",Ibtimes.com.au,2026-05-12 07:54:24+00:00,https://www.ibtimes.com.au/intel-stock-surges-362-12944-apple-deal-hopes-ai-momentum-1868633,,"Intel Stock Surges 3.62% to $129.44 on Apple Deal Hopes and AI Momentum. Intel Stock Surges 3.62% to $129.44 on Apple Deal Hopes and AI Momentum. SANTA CLARA, Calif. Intel Corp. shares climbed sharply Monday, closing at $129.44, up $4.52 or 3.62%, as investor optimism swelled over a potential landmark manufacturing deal with Apple and contin 6152 chars","Intel Stock Surges 3.62% to $129.44 on Apple Deal Hopes and AI Momentum. Intel Stock Surges 3.62% to $129.44 on Apple Deal Hopes and AI Momentum. SANTA CLARA, Calif. Intel Corp. shares climbed sharply Monday, closing at $129.44, up $4.52 or 3.62%, as investor optimism swelled over a potential landmark manufacturing deal with Apple and contin 6152 chars","Intel Stock Surges 3.62% to $129.44 on Apple Deal Hopes and AI Momentum. Intel Stock Surges 3.62% to $129.44 on Apple Deal Hopes and AI Momentum. SANTA CLARA, Calif. Intel Corp. shares climbed sharply Monday, closing at $129.44, up $4.52 or 3.62%, as investor optimism swelled over a potential landmark manufacturing deal with Apple and contin 6152 chars","SANTA CLARA, Calif. Intel Corp. shares climbed sharply Monday, closing at $129.44, up $4.52 or 3.62%, as investor optimism swelled over a potential landmark manufacturing deal with Apple and contin 6152 chars",positive,0.8828,0.9285,0.9285,0.0456,0.0259,"[{'text': 'Intel', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 0, 'end': 5}, {'text': '3.62%', 'label': 'PERCENT', 'label_desc': 'Percentage', 'start': 19, 'end': 24}, {'text': '129.44', 'label': 'MONEY', 'label_desc': 'Money Amount', 'start': 29, 'end': 35}, {'text': 'Apple', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 39, 'end': 44}, {'text': 'AI Momentum', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 60, 'end': 71}, {'text': 'SANTA CLARA', 'label': 'GPE', 'label_desc': 'Country / City', 'start': 146, 'end': 157}, {'text': 'Calif. Intel Corp', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 159, 'end': 177}, {'text': 'Monday', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 201, 'end': 207}, {'text': '4.52', 'label': 'MONEY', 'label_desc': 'Money Amount', 'start': 233, 'end': 237}, {'text': '6152', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 344, 'end': 348}]","Intel, Apple, AI Momentum, Calif. Intel Corp",
AAPL,iOS 26.5 Latest Update 10 Game-Changing New Features Apple Just Dropped for iPhone,"CUPERTINO, Calif. Apple on Monday released iOS 26.5, rolling out the latest software update to hundreds of millions of iPhones worldwide with a focus on enhanced messaging security, smarter navigation and vibrant personalization options. The point release a","CUPERTINO, Calif. Apple on Monday released iOS 26.5, rolling out the latest software update to hundreds of millions of iPhones worldwide with a focus on enhanced messaging security, smarter navigat 6201 chars",Ibtimes.com.au,2026-05-12 07:33:11+00:00,https://www.ibtimes.com.au/ios-265-latest-update-10-game-changing-new-features-apple-just-dropped-iphone-1868622,,"iOS 26.5 Latest Update 10 Game-Changing New Features Apple Just Dropped for iPhone. iOS 26.5 Latest Update 10 Game-Changing New Features Apple Just Dropped for iPhone. CUPERTINO, Calif. Apple on Monday released iOS 26.5, rolling out the latest software update to hundreds of millions of iPhones worldwide with a focus on enhanced messaging security, smarter navigat 6201 chars","iOS 26.5 Latest Update 10 Game-Changing New Features Apple Just Dropped for iPhone. iOS 26.5 Latest Update 10 Game-Changing New Features Apple Just Dropped for iPhone. CUPERTINO, Calif. Apple on Monday released iOS 26.5, rolling out the latest software update to hundreds of millions of iPhones worldwide with a focus on enhanced messaging security, smarter navigat 6201 chars","iOS 26.5 Latest Update 10 Game-Changing New Features Apple Just Dropped for iPhone. iOS 26.5 Latest Update 10 Game-Changing New Features Apple Just Dropped for iPhone. CUPERTINO, Calif. Apple on Monday released iOS 26.5, rolling out the latest software update to hundreds of millions of iPhones worldwide with a focus on enhanced messaging security, smarter navigat 6201 chars","CUPERTINO, Calif. Apple on Monday released iOS 26.5, rolling out the latest software update to hundreds of millions of iPhones worldwide with a focus on enhanced messaging security, smarter navigat 6201 chars",neutral,0.1771,0.792,0.1926,0.0155,0.792,"[{'text': 'Latest Update', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 9, 'end': 22}, {'text': 'CUPERTINO', 'label': 'GPE', 'label_desc': 'Country / City', 'start': 168, 'end': 177}, {'text': 'Calif', 'label': 'GPE', 'label_desc': 'Country / City', 'start': 179, 'end': 185}, {'text': 'Apple', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 186, 'end': 191}, {'text': 'Monday', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 195, 'end': 201}, {'text': 'hundreds of millions', 'label': 'MONEY', 'label_desc': 'Money Amount', 'start': 263, 'end': 283}, {'text': 'iPhones', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 287, 'end': 294}]","Latest Update, Apple, iPhones",
AAPL,NFC Chip Market Size to Worth USD 13.71 Billion by 2035 Research by SNS Insider,"Global NFC Chip Market Size, Share, Revenue Trends Segmentation, By Storage Capacity, Verticals, Application, End-Use Industry and Region Forecast 2035","Austin, May 12, 2026 GLOBE NEWSWIRE -- NFC Chip Market Size amp Growth Outlook According to the SNS Insider, The NFC Chip Market Size was valued at USD 3.58 Billion in 2025 and is expected to r 9173 chars",GlobeNewswire,2026-05-12 07:30:00+00:00,https://www.globenewswire.com/news-release/2026/05/12/3292509/0/en/NFC-Chip-Market-Size-to-Worth-USD-13-71-Billion-by-2035-Research-by-SNS-Insider.html,,"NFC Chip Market Size to Worth USD 13.71 Billion by 2035 Research by SNS Insider. NFC Chip Market Size to Worth USD 13.71 Billion by 2035 Research by SNS Insider. Austin, May 12, 2026 GLOBE NEWSWIRE -- NFC Chip Market Size amp Growth Outlook According to the SNS Insider, The NFC Chip Market Size was valued at USD 3.58 Billion in 2025 and is expected to r 9173 chars","NFC Chip Market Size to Worth USD 13.71 Billion by 2035 Research by SNS Insider. NFC Chip Market Size to Worth USD 13.71 Billion by 2035 Research by SNS Insider. Austin, May 12, 2026 GLOBE NEWSWIRE -- NFC Chip Market Size amp Growth Outlook According to the SNS Insider, The NFC Chip Market Size was valued at USD 3.58 Billion in 2025 and is expected to r 9173 chars","NFC Chip Market Size to Worth USD 13.71 Billion by 2035 Research by SNS Insider. NFC Chip Market Size to Worth USD 13.71 Billion by 2035 Research by SNS Insider. Austin, May 12, 2026 GLOBE NEWSWIRE -- NFC Chip Market Size amp Growth Outlook According to the SNS Insider, The NFC Chip Market Size was valued at USD 3.58 Billion in 2025 and is expected to r 9173 chars","Austin, May 12, 2026 GLOBE NEWSWIRE -- NFC Chip Market Size amp Growth Outlook According to the SNS Insider, The NFC Chip Market Size was valued at USD 3.58 Billion in 2025 and is expected to r 9173 chars",neutral,0.4415,0.537,0.4523,0.0107,0.537,"[{'text': 'NFC Chip Market Size', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 0, 'end': 20}, {'text': 'Austin', 'label': 'PERSON', 'label_desc': 'Person', 'start': 162, 'end': 168}, {'text': 'May 12', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 170, 'end': 176}, {'text': '2026', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 178, 'end': 182}, {'text': 'GLOBE NEWSWIRE', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 183, 'end': 197}, {'text': 'Outlook', 'label': 'PERSON', 'label_desc': 'Person', 'start': 233, 'end': 240}, {'text': 'the SNS Insider', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 254, 'end': 269}, {'text': 'The NFC Chip Market Size', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 271, 'end': 295}, {'text': 'USD 3.58 Billion', 'label': 'MONEY', 'label_desc': 'Money Amount', 'start': 310, 'end': 326}, {'text': '2025', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 330, 'end': 334}, {'text': '9173', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 356, 'end': 360}]","NFC Chip Market Size, GLOBE NEWSWIRE, the SNS Insider, The NFC Chip Market Size",
AAPL,Got One UI 8.5 update? Check out these top ten features,"Samsung has finally released the stable One UI 8.5 update after beta-testing it for over five months. The new update is now hitting older eligible Galaxy devices worldwide. If the update has landed on your Galaxy phone or tablet, you are in for a treat. From",Samsung has finally released the stable One UI 8.5 update after beta-testing it for over five months. The new update is now hitting older eligible Galaxy devices worldwide. If the update has landed o 5287 chars,SamMobile,2026-05-12 07:14:45+00:00,https://www.sammobile.com/news/one-ui-8-5-update-top-features/,,Got One UI 8.5 update? Check out these top ten features. Got One UI 8.5 update? Check out these top ten features. Samsung has finally released the stable One UI 8.5 update after beta-testing it for over five months. The new update is now hitting older eligible Galaxy devices worldwide. If the update has landed o 5287 chars,Got One UI 8.5 update? Check out these top ten features. Got One UI 8.5 update? Check out these top ten features. Samsung has finally released the stable One UI 8.5 update after beta-testing it for over five months. The new update is now hitting older eligible Galaxy devices worldwide. If the update has landed o 5287 chars,Got One UI 8.5 update Check out these top ten features. Got One UI 8.5 update Check out these top ten features. Samsung has finally released the stable One UI 8.5 update after beta-testing it for over five months. The new update is now hitting older eligible Galaxy devices worldwide. If the update has landed o 5287 chars,Samsung has finally released the stable One UI 8.5 update after beta-testing it for over five months. The new update is now hitting older eligible Galaxy devices worldwide. If the update has landed o 5287 chars,neutral,0.1035,0.8712,0.1162,0.0126,0.8712,"[{'text': 'Samsung', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 112, 'end': 119}, {'text': 'over five months', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 196, 'end': 212}, {'text': '5287', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 312, 'end': 316}]",Samsung,
AAPL,Uday Kotak puts Indias troubles in perspective as the economy swings between hope and despair in the wake of Iran war,CII Annual Summit Uday Kotak issued a rallying cry for India to gear up for looming global challenges. He stressed upon the importance of a proactive stance rather than a wait-and-see approach for India to successfully navigate the current global turmoil.,"India may have been too much and too long in a comfort zone and even a little paranoia will help the country find powerful, permanent fixes for Iran-like crises, banking industry doyen and business t 2623 chars",The Times of India,2026-05-12 06:38:02+00:00,https://economictimes.indiatimes.com/news/economy/policy/uday-kotak-puts-indias-troubles-in-perspective-as-the-economy-swings-between-hope-and-despair-in-the-wake-of-iran-war/articleshow/131030595.cms,,"Uday Kotak puts Indias troubles in perspective as the economy swings between hope and despair in the wake of Iran war. Uday Kotak puts Indias troubles in perspective as the economy swings between hope and despair in the wake of Iran war. India may have been too much and too long in a comfort zone and even a little paranoia will help the country find powerful, permanent fixes for Iran-like crises, banking industry doyen and business t 2623 chars","Uday Kotak puts Indias troubles in perspective as the economy swings between hope and despair in the wake of Iran war. Uday Kotak puts Indias troubles in perspective as the economy swings between hope and despair in the wake of Iran war. India may have been too much and too long in a comfort zone and even a little paranoia will help the country find powerful, permanent fixes for Iran-like crises, banking industry doyen and business t 2623 chars","Uday Kotak puts Indias troubles in perspective as the economy swings between hope and despair in the wake of Iran war. Uday Kotak puts Indias troubles in perspective as the economy swings between hope and despair in the wake of Iran war. India may have been too much and too long in a comfort zone and even a little paranoia will help the country find powerful, permanent fixes for Iran-like crises, banking industry doyen and business t 2623 chars","India may have been too much and too long in a comfort zone and even a little paranoia will help the country find powerful, permanent fixes for Iran-like crises, banking industry doyen and business t 2623 chars",neutral,0.0768,0.703,0.1869,0.1101,0.703,"[{'text': 'Uday Kotak', 'label': 'PERSON', 'label_desc': 'Person', 'start': 0, 'end': 10}, {'text': 'Iran', 'label': 'GPE', 'label_desc': 'Country / City', 'start': 109, 'end': 113}, {'text': 'India', 'label': 'GPE', 'label_desc': 'Country / City', 'start': 238, 'end': 243}, {'text': '2623', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 438, 'end': 442}]",,
AAPL,CNBC Daily Open Can Starmer keep calm and carry on?,"U.K. Prime Minister Keir Starmer faces a crunch cabinet meeting this morning, after failing to quell a growing party rebellion.","Hello, this is Katie Foley writing to you from London, where Downing Street is dominating the agenda. U.K. Prime Minister Keir Starmer faces a crunch cabinet meeting this morning. His premiership se 2607 chars",CNBC,2026-05-12 06:31:09+00:00,https://www.cnbc.com/2026/05/12/cnbc-daily-open-can-starmer-keep-calm-and-carry-on.html,,"CNBC Daily Open Can Starmer keep calm and carry on?. CNBC Daily Open Can Starmer keep calm and carry on?. Hello, this is Katie Foley writing to you from London, where Downing Street is dominating the agenda. U.K. Prime Minister Keir Starmer faces a crunch cabinet meeting this morning. His premiership se 2607 chars","CNBC Daily Open Can Starmer keep calm and carry on?. CNBC Daily Open Can Starmer keep calm and carry on?. Hello, this is Katie Foley writing to you from London, where Downing Street is dominating the agenda. U.K. Prime Minister Keir Starmer faces a crunch cabinet meeting this morning. His premiership se 2607 chars","CNBC Daily Open Can Starmer keep calm and carry on . CNBC Daily Open Can Starmer keep calm and carry on . Hello, this is Katie Foley writing to you from London, where Downing Street is dominating the agenda. U.K. Prime Minister Keir Starmer faces a crunch cabinet meeting this morning. His premiership se 2607 chars","Hello, this is Katie Foley writing to you from London, where Downing Street is dominating the agenda. U.K. Prime Minister Keir Starmer faces a crunch cabinet meeting this morning. His premiership se 2607 chars",negative,-0.5366,0.5718,0.0353,0.5718,0.3929,"[{'text': 'CNBC', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 0, 'end': 4}, {'text': 'Katie Foley', 'label': 'PERSON', 'label_desc': 'Person', 'start': 121, 'end': 132}, {'text': 'London', 'label': 'GPE', 'label_desc': 'Country / City', 'start': 153, 'end': 159}, {'text': 'U.K', 'label': 'GPE', 'label_desc': 'Country / City', 'start': 208, 'end': 212}, {'text': 'Keir Starmer', 'label': 'PERSON', 'label_desc': 'Person', 'start': 228, 'end': 240}, {'text': '2607', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 305, 'end': 309}]",CNBC,
AAPL,Forget iOS 27 for a MomentiPadOS 26.5 Just Changed the Game,"iPadOS 26.5 brings a robust set of updates aimed at enhancing the overall iPad experience. This mid-cycle release goes beyond routine bug fixes, focusing on improved customization, app functionality, and seamless accessory integration. Whether your iPad serve","iPadOS 26.5 brings a robust set of updates aimed at enhancing the overall iPad experience. This mid-cycle release goes beyond routine bug fixes, focusing on improved customization, app functionality, 5960 chars",Geeky Gadgets,2026-05-12 06:30:58+00:00,https://www.geeky-gadgets.com/ipados-26-5-new-features/,,"Forget iOS 27 for a MomentiPadOS 26.5 Just Changed the Game. Forget iOS 27 for a MomentiPadOS 26.5 Just Changed the Game. iPadOS 26.5 brings a robust set of updates aimed at enhancing the overall iPad experience. This mid-cycle release goes beyond routine bug fixes, focusing on improved customization, app functionality, 5960 chars","Forget iOS 27 for a MomentiPadOS 26.5 Just Changed the Game. Forget iOS 27 for a MomentiPadOS 26.5 Just Changed the Game. iPadOS 26.5 brings a robust set of updates aimed at enhancing the overall iPad experience. This mid-cycle release goes beyond routine bug fixes, focusing on improved customization, app functionality, 5960 chars","Forget iOS 27 for a MomentiPadOS 26.5 Just Changed the Game. Forget iOS 27 for a MomentiPadOS 26.5 Just Changed the Game. iPadOS 26.5 brings a robust set of updates aimed at enhancing the overall iPad experience. This mid-cycle release goes beyond routine bug fixes, focusing on improved customization, app functionality, 5960 chars","iPadOS 26.5 brings a robust set of updates aimed at enhancing the overall iPad experience. This mid-cycle release goes beyond routine bug fixes, focusing on improved customization, app functionality, 5960 chars",neutral,0.4826,0.4982,0.4922,0.0096,0.4982,"[{'text': 'iPad', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 196, 'end': 200}, {'text': '5960', 'label': 'DATE', 'label_desc': 'Date / Period', 'start': 322, 'end': 326}]",iPad,
AAPL,South Koreas radical AI dividend proposal A bold future or a market nightmare?,"South Korea is discussing sharing the wealth generated by artificial intelligence. A government official suggested distributing AI profits, causing a stir in the stock market. Companies like Samsung and SK Hynix are seeing huge profits from AI chips. This mov",A senior South Korean policy official has sparked intense debate and a dramatic stock market swing by floating the idea of paying citizens a share of the economic windfall generated by artificial int 4516 chars,The Times of India,2026-05-12 06:13:37+00:00,https://economictimes.indiatimes.com/markets/us-stocks/news/south-koreas-radical-ai-dividend-proposal-a-bold-future-or-a-market-nightmare/articleshow/131030253.cms,,South Koreas radical AI dividend proposal A bold future or a market nightmare?. South Koreas radical AI dividend proposal A bold future or a market nightmare?. A senior South Korean policy official has sparked intense debate and a dramatic stock market swing by floating the idea of paying citizens a share of the economic windfall generated by artificial int 4516 chars,South Koreas radical AI dividend proposal A bold future or a market nightmare?. South Koreas radical AI dividend proposal A bold future or a market nightmare?. A senior South Korean policy official has sparked intense debate and a dramatic stock market swing by floating the idea of paying citizens a share of the economic windfall generated by artificial int 4516 chars,South Koreas radical AI dividend proposal A bold future or a market nightmare . South Koreas radical AI dividend proposal A bold future or a market nightmare . A senior South Korean policy official has sparked intense debate and a dramatic stock market swing by floating the idea of paying citizens a share of the economic windfall generated by artificial int 4516 chars,A senior South Korean policy official has sparked intense debate and a dramatic stock market swing by floating the idea of paying citizens a share of the economic windfall generated by artificial int 4516 chars,negative,-0.3916,0.5393,0.1476,0.5393,0.3131,"[{'text': 'South Koreas', 'label': 'GPE', 'label_desc': 'Country / City', 'start': 0, 'end': 12}, {'text': 'AI', 'label': 'ORG', 'label_desc': 'Company / Organization', 'start': 21, 'end': 23}]",AI,
